States,Regions,latitude,longitude,Dates,Usage
Kerala,SR,8.900372741,76.56999263,09/08/2019,63.3
Tamil Nadu,SR,12.92038576,79.15004187,09/08/2019,270.5
Pondy,SR,11.93499371,79.83000037,09/08/2019,7
Bihar,ER,25.78541445,87.4799727,09/08/2019,105.9
Jharkhand,ER,23.80039349,86.41998572,09/08/2019,26.9
Odisha,ER,19.82042971,85.90001746,09/08/2019,83.4
West Bengal,ER,22.58039044,88.32994665,09/08/2019,157.7
Sikkim,ER,27.3333303,88.6166475,09/08/2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,09/08/2019,1.9
Assam,NER,26.7499809,94.21666744,09/08/2019,27.6
Manipur,NER,24.79997072,93.95001705,09/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,09/08/2019,5
Mizoram,NER,23.71039899,92.72001461,09/08/2019,1.5
Nagaland,NER,25.6669979,94.11657019,09/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,09/08/2019,5.5
Punjab,NR,31.51997398,75.98000281,10/08/2019,143.6
Haryana,NR,28.45000633,77.01999101,10/08/2019,134
Rajasthan,NR,26.44999921,74.63998124,10/08/2019,231.8
Delhi,NR,28.6699929,77.23000403,10/08/2019,81.3
UP,NR,27.59998069,78.05000565,10/08/2019,370.6
Uttarakhand,NR,30.32040895,78.05000565,10/08/2019,31.7
HP,NR,31.10002545,77.16659704,10/08/2019,23.6
J&K,NR,33.45,76.24,10/08/2019,44.2
Chandigarh,NR,30.71999697,76.78000565,10/08/2019,3.9
Chhattisgarh,WR,22.09042035,82.15998734,10/08/2019,76.2
Gujarat,WR,22.2587,71.1924,10/08/2019,307
MP,WR,21.30039105,76.13001949,10/08/2019,208.3
Maharashtra,WR,19.25023195,73.16017493,10/08/2019,420.9
Goa,WR,15.491997,73.81800065,10/08/2019,10.5
DNH,WR,20.26657819,73.0166178,10/08/2019,7.9
Andhra Pradesh,SR,14.7504291,78.57002559,10/08/2019,164.7
Telangana,SR,18.1124,79.0193,10/08/2019,151.3
Karnataka,SR,12.57038129,76.91999711,10/08/2019,174
Kerala,SR,8.900372741,76.56999263,10/08/2019,65.6
Tamil Nadu,SR,12.92038576,79.15004187,10/08/2019,274.7
Pondy,SR,11.93499371,79.83000037,10/08/2019,6.9
Bihar,ER,25.78541445,87.4799727,10/08/2019,102.2
Jharkhand,ER,23.80039349,86.41998572,10/08/2019,26.5
Odisha,ER,19.82042971,85.90001746,10/08/2019,74.2
West Bengal,ER,22.58039044,88.32994665,10/08/2019,148.2
Sikkim,ER,27.3333303,88.6166475,10/08/2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,10/08/2019,1.9
Assam,NER,26.7499809,94.21666744,10/08/2019,30.9
Manipur,NER,24.79997072,93.95001705,10/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,10/08/2019,5.2
Mizoram,NER,23.71039899,92.72001461,10/08/2019,1.7
Nagaland,NER,25.6669979,94.11657019,10/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,10/08/2019,4.1
Punjab,NR,31.51997398,75.98000281,11/08/2019,145.4
Haryana,NR,28.45000633,77.01999101,11/08/2019,139.8
Rajasthan,NR,26.44999921,74.63998124,11/08/2019,230
Delhi,NR,28.6699929,77.23000403,11/08/2019,82.3
UP,NR,27.59998069,78.05000565,11/08/2019,383.2
Uttarakhand,NR,30.32040895,78.05000565,11/08/2019,32.9
HP,NR,31.10002545,77.16659704,11/08/2019,23.8
J&K,NR,33.45,76.24,11/08/2019,45.3
Chandigarh,NR,30.71999697,76.78000565,11/08/2019,4
Chhattisgarh,WR,22.09042035,82.15998734,11/08/2019,74.8
Gujarat,WR,22.2587,71.1924,11/08/2019,308.6
MP,WR,21.30039105,76.13001949,11/08/2019,203.8
Maharashtra,WR,19.25023195,73.16017493,11/08/2019,426.2
Goa,WR,15.491997,73.81800065,11/08/2019,10.6
DNH,WR,20.26657819,73.0166178,11/08/2019,8.1
Andhra Pradesh,SR,14.7504291,78.57002559,11/08/2019,175.5
Telangana,SR,18.1124,79.0193,11/08/2019,159.8
Karnataka,SR,12.57038129,76.91999711,11/08/2019,188
Kerala,SR,8.900372741,76.56999263,11/08/2019,70.1
Tamil Nadu,SR,12.92038576,79.15004187,11/08/2019,296.7
Pondy,SR,11.93499371,79.83000037,11/08/2019,7.7
Bihar,ER,25.78541445,87.4799727,11/08/2019,93.3
Jharkhand,ER,23.80039349,86.41998572,11/08/2019,19.3
Odisha,ER,19.82042971,85.90001746,11/08/2019,57.4
West Bengal,ER,22.58039044,88.32994665,11/08/2019,75.1
Sikkim,ER,27.3333303,88.6166475,11/08/2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,11/08/2019,2
Assam,NER,26.7499809,94.21666744,11/08/2019,28.4
Manipur,NER,24.79997072,93.95001705,11/08/2019,2.4
Meghalaya,NER,25.57049217,91.8800142,11/08/2019,5
Mizoram,NER,23.71039899,92.72001461,11/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,11/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,11/08/2019,3.7
Punjab,NR,31.51997398,75.98000281,12/08/2019,160.4
Haryana,NR,28.45000633,77.01999101,12/08/2019,142.4
Rajasthan,NR,26.44999921,74.63998124,12/08/2019,233.5
Delhi,NR,28.6699929,77.23000403,12/08/2019,84.8
UP,NR,27.59998069,78.05000565,12/08/2019,382.7
Uttarakhand,NR,30.32040895,78.05000565,12/08/2019,33.7
HP,NR,31.10002545,77.16659704,12/08/2019,24.3
J&K,NR,33.45,76.24,12/08/2019,43.4
Chandigarh,NR,30.71999697,76.78000565,12/08/2019,4.2
Chhattisgarh,WR,22.09042035,82.15998734,12/08/2019,78
Gujarat,WR,22.2587,71.1924,12/08/2019,316.6
MP,WR,21.30039105,76.13001949,12/08/2019,207.2
Maharashtra,WR,19.25023195,73.16017493,12/08/2019,434.5
Goa,WR,15.491997,73.81800065,12/08/2019,10.6
DNH,WR,20.26657819,73.0166178,12/08/2019,8.2
Andhra Pradesh,SR,14.7504291,78.57002559,12/08/2019,186.9
Telangana,SR,18.1124,79.0193,12/08/2019,166.9
Karnataka,SR,12.57038129,76.91999711,12/08/2019,196.5
Kerala,SR,8.900372741,76.56999263,12/08/2019,71.2
Tamil Nadu,SR,12.92038576,79.15004187,12/08/2019,302.2
Pondy,SR,11.93499371,79.83000037,12/08/2019,7.8
Bihar,ER,25.78541445,87.4799727,12/08/2019,81.6
Jharkhand,ER,23.80039349,86.41998572,12/08/2019,17.4
Odisha,ER,19.82042971,85.90001746,12/08/2019,70
West Bengal,ER,22.58039044,88.32994665,12/08/2019,51.5
Sikkim,ER,27.3333303,88.6166475,12/08/2019,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,12/08/2019,2.1
Assam,NER,26.7499809,94.21666744,12/08/2019,20.2
Manipur,NER,24.79997072,93.95001705,12/08/2019,2.8
Meghalaya,NER,25.57049217,91.8800142,12/08/2019,4.4
Mizoram,NER,23.71039899,92.72001461,12/08/2019,1.5
Nagaland,NER,25.6669979,94.11657019,12/08/2019,2.3
Tripura,NER,23.83540428,91.27999914,12/08/2019,3.7
Punjab,NR,31.51997398,75.98000281,13/08/2019,168.2
Haryana,NR,28.45000633,77.01999101,13/08/2019,154.5
Rajasthan,NR,26.44999921,74.63998124,13/08/2019,237.2
Delhi,NR,28.6699929,77.23000403,13/08/2019,91.7
UP,NR,27.59998069,78.05000565,13/08/2019,402.6
Uttarakhand,NR,30.32040895,78.05000565,13/08/2019,35.2
HP,NR,31.10002545,77.16659704,13/08/2019,24.8
J&K,NR,33.45,76.24,13/08/2019,44.9
Chandigarh,NR,30.71999697,76.78000565,13/08/2019,4.5
Chhattisgarh,WR,22.09042035,82.15998734,13/08/2019,79.2
Gujarat,WR,22.2587,71.1924,13/08/2019,317.1
MP,WR,21.30039105,76.13001949,13/08/2019,209.3
Maharashtra,WR,19.25023195,73.16017493,13/08/2019,442.1
Goa,WR,15.491997,73.81800065,13/08/2019,10.3
DNH,WR,20.26657819,73.0166178,13/08/2019,8.6
Andhra Pradesh,SR,14.7504291,78.57002559,13/08/2019,192.3
Telangana,SR,18.1124,79.0193,13/08/2019,173.3
Karnataka,SR,12.57038129,76.91999711,13/08/2019,201.3
Kerala,SR,8.900372741,76.56999263,13/08/2019,72.4
Tamil Nadu,SR,12.92038576,79.15004187,13/08/2019,306.5
Pondy,SR,11.93499371,79.83000037,13/08/2019,8.2
Bihar,ER,25.78541445,87.4799727,13/08/2019,92.5
Jharkhand,ER,23.80039349,86.41998572,13/08/2019,23.5
Odisha,ER,19.82042971,85.90001746,13/08/2019,77.2
West Bengal,ER,22.58039044,88.32994665,13/08/2019,78.3
Sikkim,ER,27.3333303,88.6166475,13/08/2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,13/08/2019,2
Assam,NER,26.7499809,94.21666744,13/08/2019,21.7
Manipur,NER,24.79997072,93.95001705,13/08/2019,2.4
Meghalaya,NER,25.57049217,91.8800142,13/08/2019,4.7
Mizoram,NER,23.71039899,92.72001461,13/08/2019,1.7
Nagaland,NER,25.6669979,94.11657019,13/08/2019,2.3
Tripura,NER,23.83540428,91.27999914,13/08/2019,4.1
Punjab,NR,31.51997398,75.98000281,14/08/2019,171
Haryana,NR,28.45000633,77.01999101,14/08/2019,158
Rajasthan,NR,26.44999921,74.63998124,14/08/2019,244.1
Delhi,NR,28.6699929,77.23000403,14/08/2019,95.2
UP,NR,27.59998069,78.05000565,14/08/2019,417.5
Uttarakhand,NR,30.32040895,78.05000565,14/08/2019,36.1
HP,NR,31.10002545,77.16659704,14/08/2019,24.1
J&K,NR,33.45,76.24,14/08/2019,41.2
Chandigarh,NR,30.71999697,76.78000565,14/08/2019,4.6
Chhattisgarh,WR,22.09042035,82.15998734,14/08/2019,79.4
Gujarat,WR,22.2587,71.1924,14/08/2019,315.2
MP,WR,21.30039105,76.13001949,14/08/2019,216.6
Maharashtra,WR,19.25023195,73.16017493,14/08/2019,443.5
Goa,WR,15.491997,73.81800065,14/08/2019,10.7
DNH,WR,20.26657819,73.0166178,14/08/2019,8.1
Andhra Pradesh,SR,14.7504291,78.57002559,14/08/2019,195.9
Telangana,SR,18.1124,79.0193,14/08/2019,168.1
Karnataka,SR,12.57038129,76.91999711,14/08/2019,201.2
Kerala,SR,8.900372741,76.56999263,14/08/2019,74
Tamil Nadu,SR,12.92038576,79.15004187,14/08/2019,311.9
Pondy,SR,11.93499371,79.83000037,14/08/2019,8.1
Bihar,ER,25.78541445,87.4799727,14/08/2019,98.6
Jharkhand,ER,23.80039349,86.41998572,14/08/2019,27.3
Odisha,ER,19.82042971,85.90001746,14/08/2019,84.5
West Bengal,ER,22.58039044,88.32994665,14/08/2019,102.9
Sikkim,ER,27.3333303,88.6166475,14/08/2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,14/08/2019,1.5
Assam,NER,26.7499809,94.21666744,14/08/2019,23.6
Manipur,NER,24.79997072,93.95001705,14/08/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,14/08/2019,5.1
Mizoram,NER,23.71039899,92.72001461,14/08/2019,1.4
Nagaland,NER,25.6669979,94.11657019,14/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,14/08/2019,4.7
Punjab,NR,31.51997398,75.98000281,15/08/2019,130.8
Haryana,NR,28.45000633,77.01999101,15/08/2019,138.4
Rajasthan,NR,26.44999921,74.63998124,15/08/2019,247.1
Delhi,NR,28.6699929,77.23000403,15/08/2019,62.6
UP,NR,27.59998069,78.05000565,15/08/2019,289.7
Uttarakhand,NR,30.32040895,78.05000565,15/08/2019,35.7
HP,NR,31.10002545,77.16659704,15/08/2019,27
J&K,NR,33.45,76.24,15/08/2019,49.1
Chandigarh,NR,30.71999697,76.78000565,15/08/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,15/08/2019,85.3
Gujarat,WR,22.2587,71.1924,15/08/2019,352.8
MP,WR,21.30039105,76.13001949,15/08/2019,270.2
Maharashtra,WR,19.25023195,73.16017493,15/08/2019,484.7
Goa,WR,15.491997,73.81800065,15/08/2019,10.2
DNH,WR,20.26657819,73.0166178,15/08/2019,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,15/08/2019,193.5
Telangana,SR,18.1124,79.0193,15/08/2019,247.4
Karnataka,SR,12.57038129,76.91999711,15/08/2019,240
Kerala,SR,8.900372741,76.56999263,15/08/2019,77.3
Tamil Nadu,SR,12.92038576,79.15004187,15/08/2019,311.3
Pondy,SR,11.93499371,79.83000037,15/08/2019,6.9
Bihar,ER,25.78541445,87.4799727,15/08/2019,75.3
Jharkhand,ER,23.80039349,86.41998572,15/08/2019,24
Odisha,ER,19.82042971,85.90001746,15/08/2019,71.6
West Bengal,ER,22.58039044,88.32994665,15/08/2019,121
Sikkim,ER,27.3333303,88.6166475,15/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,15/08/2019,2.5
Assam,NER,26.7499809,94.21666744,15/08/2019,22.6
Manipur,NER,24.79997072,93.95001705,15/08/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,15/08/2019,6.7
Mizoram,NER,23.71039899,92.72001461,15/08/2019,1.8
Nagaland,NER,25.6669979,94.11657019,15/08/2019,2.3
Tripura,NER,23.83540428,91.27999914,15/08/2019,3.4
Punjab,NR,31.51997398,75.98000281,16/08/2019,129.7
Haryana,NR,28.45000633,77.01999101,16/08/2019,142.3
Rajasthan,NR,26.44999921,74.63998124,16/08/2019,250.9
Delhi,NR,28.6699929,77.23000403,16/08/2019,64
UP,NR,27.59998069,78.05000565,16/08/2019,292.4
Uttarakhand,NR,30.32040895,78.05000565,16/08/2019,36.7
HP,NR,31.10002545,77.16659704,16/08/2019,26.9
J&K,NR,33.45,76.24,16/08/2019,48.8
Chandigarh,NR,30.71999697,76.78000565,16/08/2019,3.5
Chhattisgarh,WR,22.09042035,82.15998734,16/08/2019,86.9
Gujarat,WR,22.2587,71.1924,16/08/2019,353
MP,WR,21.30039105,76.13001949,16/08/2019,272
Maharashtra,WR,19.25023195,73.16017493,16/08/2019,493.9
Goa,WR,15.491997,73.81800065,16/08/2019,10.3
DNH,WR,20.26657819,73.0166178,16/08/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,16/08/2019,197.3
Telangana,SR,18.1124,79.0193,16/08/2019,252.5
Karnataka,SR,12.57038129,76.91999711,16/08/2019,244.1
Kerala,SR,8.900372741,76.56999263,16/08/2019,77.4
Tamil Nadu,SR,12.92038576,79.15004187,16/08/2019,317.5
Pondy,SR,11.93499371,79.83000037,16/08/2019,7.3
Bihar,ER,25.78541445,87.4799727,16/08/2019,74.8
Jharkhand,ER,23.80039349,86.41998572,16/08/2019,23.9
Odisha,ER,19.82042971,85.90001746,16/08/2019,71.1
West Bengal,ER,22.58039044,88.32994665,16/08/2019,125.4
Sikkim,ER,27.3333303,88.6166475,16/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,16/08/2019,2.2
Assam,NER,26.7499809,94.21666744,16/08/2019,22.5
Manipur,NER,24.79997072,93.95001705,16/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,16/08/2019,6.2
Mizoram,NER,23.71039899,92.72001461,16/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,16/08/2019,2.3
Tripura,NER,23.83540428,91.27999914,16/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,17/08/2019,120.4
Haryana,NR,28.45000633,77.01999101,17/08/2019,138.8
Rajasthan,NR,26.44999921,74.63998124,17/08/2019,250.6
Delhi,NR,28.6699929,77.23000403,17/08/2019,65.1
UP,NR,27.59998069,78.05000565,17/08/2019,291.2
Uttarakhand,NR,30.32040895,78.05000565,17/08/2019,35.7
HP,NR,31.10002545,77.16659704,17/08/2019,28
J&K,NR,33.45,76.24,17/08/2019,51.6
Chandigarh,NR,30.71999697,76.78000565,17/08/2019,3.7
Chhattisgarh,WR,22.09042035,82.15998734,17/08/2019,86.5
Gujarat,WR,22.2587,71.1924,17/08/2019,356.3
MP,WR,21.30039105,76.13001949,17/08/2019,272.3
Maharashtra,WR,19.25023195,73.16017493,17/08/2019,497.9
Goa,WR,15.491997,73.81800065,17/08/2019,10.7
DNH,WR,20.26657819,73.0166178,17/08/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,17/08/2019,198.1
Telangana,SR,18.1124,79.0193,17/08/2019,254.3
Karnataka,SR,12.57038129,76.91999711,17/08/2019,247.8
Kerala,SR,8.900372741,76.56999263,17/08/2019,76.5
Tamil Nadu,SR,12.92038576,79.15004187,17/08/2019,321.5
Pondy,SR,11.93499371,79.83000037,17/08/2019,7.5
Bihar,ER,25.78541445,87.4799727,17/08/2019,76.1
Jharkhand,ER,23.80039349,86.41998572,17/08/2019,23.6
Odisha,ER,19.82042971,85.90001746,17/08/2019,73.3
West Bengal,ER,22.58039044,88.32994665,17/08/2019,124.2
Sikkim,ER,27.3333303,88.6166475,17/08/2019,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,17/08/2019,2.2
Assam,NER,26.7499809,94.21666744,17/08/2019,22.4
Manipur,NER,24.79997072,93.95001705,17/08/2019,2.7
Meghalaya,NER,25.57049217,91.8800142,17/08/2019,6.3
Mizoram,NER,23.71039899,92.72001461,17/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,17/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,17/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,18/08/2019,110.3
Haryana,NR,28.45000633,77.01999101,18/08/2019,127.1
Rajasthan,NR,26.44999921,74.63998124,18/08/2019,246.9
Delhi,NR,28.6699929,77.23000403,18/08/2019,63.6
UP,NR,27.59998069,78.05000565,18/08/2019,279.7
Uttarakhand,NR,30.32040895,78.05000565,18/08/2019,36.5
HP,NR,31.10002545,77.16659704,18/08/2019,26.9
J&K,NR,33.45,76.24,18/08/2019,47
Chandigarh,NR,30.71999697,76.78000565,18/08/2019,3.6
Chhattisgarh,WR,22.09042035,82.15998734,18/08/2019,88.6
Gujarat,WR,22.2587,71.1924,18/08/2019,363.5
MP,WR,21.30039105,76.13001949,18/08/2019,271.7
Maharashtra,WR,19.25023195,73.16017493,18/08/2019,499.8
Goa,WR,15.491997,73.81800065,18/08/2019,10.9
DNH,WR,20.26657819,73.0166178,18/08/2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,18/08/2019,197.4
Telangana,SR,18.1124,79.0193,18/08/2019,250.3
Karnataka,SR,12.57038129,76.91999711,18/08/2019,246.6
Kerala,SR,8.900372741,76.56999263,18/08/2019,75.3
Tamil Nadu,SR,12.92038576,79.15004187,18/08/2019,319.1
Pondy,SR,11.93499371,79.83000037,18/08/2019,7.5
Bihar,ER,25.78541445,87.4799727,18/08/2019,76.5
Jharkhand,ER,23.80039349,86.41998572,18/08/2019,23.7
Odisha,ER,19.82042971,85.90001746,18/08/2019,74.6
West Bengal,ER,22.58039044,88.32994665,18/08/2019,124.8
Sikkim,ER,27.3333303,88.6166475,18/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,18/08/2019,2.3
Assam,NER,26.7499809,94.21666744,18/08/2019,23.1
Manipur,NER,24.79997072,93.95001705,18/08/2019,2.8
Meghalaya,NER,25.57049217,91.8800142,18/08/2019,6.3
Mizoram,NER,23.71039899,92.72001461,18/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,18/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,18/08/2019,3.2
Punjab,NR,31.51997398,75.98000281,19/08/2019,105.7
Haryana,NR,28.45000633,77.01999101,19/08/2019,107.8
Rajasthan,NR,26.44999921,74.63998124,19/08/2019,248.9
Delhi,NR,28.6699929,77.23000403,19/08/2019,64.3
UP,NR,27.59998069,78.05000565,19/08/2019,234.2
Uttarakhand,NR,30.32040895,78.05000565,19/08/2019,32.8
HP,NR,31.10002545,77.16659704,19/08/2019,26.2
J&K,NR,33.45,76.24,19/08/2019,50.2
Chandigarh,NR,30.71999697,76.78000565,19/08/2019,3.4
Chhattisgarh,WR,22.09042035,82.15998734,19/08/2019,88.7
Gujarat,WR,22.2587,71.1924,19/08/2019,334.7
MP,WR,21.30039105,76.13001949,19/08/2019,264.2
Maharashtra,WR,19.25023195,73.16017493,19/08/2019,491.7
Goa,WR,15.491997,73.81800065,19/08/2019,10.6
DNH,WR,20.26657819,73.0166178,19/08/2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,19/08/2019,194.6
Telangana,SR,18.1124,79.0193,19/08/2019,254.3
Karnataka,SR,12.57038129,76.91999711,19/08/2019,243.4
Kerala,SR,8.900372741,76.56999263,19/08/2019,74.7
Tamil Nadu,SR,12.92038576,79.15004187,19/08/2019,314.8
Pondy,SR,11.93499371,79.83000037,19/08/2019,7.7
Bihar,ER,25.78541445,87.4799727,19/08/2019,76.2
Jharkhand,ER,23.80039349,86.41998572,19/08/2019,24.5
Odisha,ER,19.82042971,85.90001746,19/08/2019,71.5
West Bengal,ER,22.58039044,88.32994665,19/08/2019,130
Sikkim,ER,27.3333303,88.6166475,19/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,19/08/2019,2.1
Assam,NER,26.7499809,94.21666744,19/08/2019,22.9
Manipur,NER,24.79997072,93.95001705,19/08/2019,2.8
Meghalaya,NER,25.57049217,91.8800142,19/08/2019,6.1
Mizoram,NER,23.71039899,92.72001461,19/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,19/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,19/08/2019,3.4
Punjab,NR,31.51997398,75.98000281,20/08/2019,118
Haryana,NR,28.45000633,77.01999101,20/08/2019,115.6
Rajasthan,NR,26.44999921,74.63998124,20/08/2019,247.3
Delhi,NR,28.6699929,77.23000403,20/08/2019,60.7
UP,NR,27.59998069,78.05000565,20/08/2019,247.1
Uttarakhand,NR,30.32040895,78.05000565,20/08/2019,34.6
HP,NR,31.10002545,77.16659704,20/08/2019,26.8
J&K,NR,33.45,76.24,20/08/2019,49.5
Chandigarh,NR,30.71999697,76.78000565,20/08/2019,3.3
Chhattisgarh,WR,22.09042035,82.15998734,20/08/2019,88.1
Gujarat,WR,22.2587,71.1924,20/08/2019,349.9
MP,WR,21.30039105,76.13001949,20/08/2019,255.9
Maharashtra,WR,19.25023195,73.16017493,20/08/2019,489.1
Goa,WR,15.491997,73.81800065,20/08/2019,10.6
DNH,WR,20.26657819,73.0166178,20/08/2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,20/08/2019,194.6
Telangana,SR,18.1124,79.0193,20/08/2019,252.2
Karnataka,SR,12.57038129,76.91999711,20/08/2019,236.8
Kerala,SR,8.900372741,76.56999263,20/08/2019,76.9
Tamil Nadu,SR,12.92038576,79.15004187,20/08/2019,316.4
Pondy,SR,11.93499371,79.83000037,20/08/2019,7.4
Bihar,ER,25.78541445,87.4799727,20/08/2019,64
Jharkhand,ER,23.80039349,86.41998572,20/08/2019,24.3
Odisha,ER,19.82042971,85.90001746,20/08/2019,71.6
West Bengal,ER,22.58039044,88.32994665,20/08/2019,124.9
Sikkim,ER,27.3333303,88.6166475,20/08/2019,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,20/08/2019,2
Assam,NER,26.7499809,94.21666744,20/08/2019,22.8
Manipur,NER,24.79997072,93.95001705,20/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,20/08/2019,6
Mizoram,NER,23.71039899,92.72001461,20/08/2019,1.7
Nagaland,NER,25.6669979,94.11657019,20/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,20/08/2019,3.4
Punjab,NR,31.51997398,75.98000281,21/08/2019,114.3
Haryana,NR,28.45000633,77.01999101,21/08/2019,112.1
Rajasthan,NR,26.44999921,74.63998124,21/08/2019,236.3
Delhi,NR,28.6699929,77.23000403,21/08/2019,59.4
UP,NR,27.59998069,78.05000565,21/08/2019,250.7
Uttarakhand,NR,30.32040895,78.05000565,21/08/2019,32.7
HP,NR,31.10002545,77.16659704,21/08/2019,25.8
J&K,NR,33.45,76.24,21/08/2019,47.6
Chandigarh,NR,30.71999697,76.78000565,21/08/2019,3.1
Chhattisgarh,WR,22.09042035,82.15998734,21/08/2019,86
Gujarat,WR,22.2587,71.1924,21/08/2019,341.7
MP,WR,21.30039105,76.13001949,21/08/2019,252
Maharashtra,WR,19.25023195,73.16017493,21/08/2019,477.6
Goa,WR,15.491997,73.81800065,21/08/2019,9.4
DNH,WR,20.26657819,73.0166178,21/08/2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,21/08/2019,191.3
Telangana,SR,18.1124,79.0193,21/08/2019,249.5
Karnataka,SR,12.57038129,76.91999711,21/08/2019,230
Kerala,SR,8.900372741,76.56999263,21/08/2019,71.1
Tamil Nadu,SR,12.92038576,79.15004187,21/08/2019,291
Pondy,SR,11.93499371,79.83000037,21/08/2019,7.2
Bihar,ER,25.78541445,87.4799727,21/08/2019,70.2
Jharkhand,ER,23.80039349,86.41998572,21/08/2019,23.6
Odisha,ER,19.82042971,85.90001746,21/08/2019,70.6
West Bengal,ER,22.58039044,88.32994665,21/08/2019,113.2
Sikkim,ER,27.3333303,88.6166475,21/08/2019,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,21/08/2019,2.1
Assam,NER,26.7499809,94.21666744,21/08/2019,20
Manipur,NER,24.79997072,93.95001705,21/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,21/08/2019,5.9
Mizoram,NER,23.71039899,92.72001461,21/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,21/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,21/08/2019,3.2
Punjab,NR,31.51997398,75.98000281,22/08/2019,103
Haryana,NR,28.45000633,77.01999101,22/08/2019,114.3
Rajasthan,NR,26.44999921,74.63998124,22/08/2019,217.9
Delhi,NR,28.6699929,77.23000403,22/08/2019,67.6
UP,NR,27.59998069,78.05000565,22/08/2019,243.5
Uttarakhand,NR,30.32040895,78.05000565,22/08/2019,37.1
HP,NR,31.10002545,77.16659704,22/08/2019,29.7
J&K,NR,33.45,76.24,22/08/2019,48.8
Chandigarh,NR,30.71999697,76.78000565,22/08/2019,4.2
Chhattisgarh,WR,22.09042035,82.15998734,22/08/2019,72.7
Gujarat,WR,22.2587,71.1924,22/08/2019,307.5
MP,WR,21.30039105,76.13001949,22/08/2019,221.8
Maharashtra,WR,19.25023195,73.16017493,22/08/2019,434.9
Goa,WR,15.491997,73.81800065,22/08/2019,12.5
DNH,WR,20.26657819,73.0166178,22/08/2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,22/08/2019,155.9
Telangana,SR,18.1124,79.0193,22/08/2019,204.5
Karnataka,SR,12.57038129,76.91999711,22/08/2019,195.5
Kerala,SR,8.900372741,76.56999263,22/08/2019,68.7
Tamil Nadu,SR,12.92038576,79.15004187,22/08/2019,255.2
Pondy,SR,11.93499371,79.83000037,22/08/2019,6.8
Bihar,ER,25.78541445,87.4799727,22/08/2019,64.1
Jharkhand,ER,23.80039349,86.41998572,22/08/2019,22.4
Odisha,ER,19.82042971,85.90001746,22/08/2019,68.4
West Bengal,ER,22.58039044,88.32994665,22/08/2019,109.9
Sikkim,ER,27.3333303,88.6166475,22/08/2019,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,22/08/2019,2.1
Assam,NER,26.7499809,94.21666744,22/08/2019,20.9
Manipur,NER,24.79997072,93.95001705,22/08/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,22/08/2019,6
Mizoram,NER,23.71039899,92.72001461,22/08/2019,1.8
Nagaland,NER,25.6669979,94.11657019,22/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,22/08/2019,3.4
